"reason","institution","removed_path","kept_path","removed_name","kept_name","bytes","sha256"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260515_(보도설명) 「홍콩 ELS 과징금 1조원 아래로 내려간다...조단위 아닐 것」 보도에 대한 설명.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260515_(보도설명) 「홍콩 ELS 과징금 1조원 아래로 내려간다...조단위 아닐 것」 보도에 대한 설명.pdf","260515_(보도설명) 「홍콩 ELS 과징금 1조원 아래로 내려간다...조단위 아닐 것」 보도에 대한 설명.hwp","260515_(보도설명) 「홍콩 ELS 과징금 1조원 아래로 내려간다...조단위 아닐 것」 보도에 대한 설명.pdf","145408","53b03232ea1c543cee0ad69647c97c12fc02b59f10c57574f6d81f8ebb308ddc"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260521_(보도설명) 홍콩 H 지수 ELS 불완전판매 조치안 관련 구체적인 과징금 규모는 향후 금융위원회 정례회의를 통해 결정될 예정입니다..hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260521_(보도설명) 홍콩 H 지수 ELS 불완전판매 조치안 관련 구체적인 과징금 규모는 향후 금융위원회 정례회의를 통해 결정될 예정입니다..pdf","260521_(보도설명) 홍콩 H 지수 ELS 불완전판매 조치안 관련 구체적인 과징금 규모는 향후 금융위원회 정례회의를 통해 결정될 예정입니다..hwp","260521_(보도설명) 홍콩 H 지수 ELS 불완전판매 조치안 관련 구체적인 과징금 규모는 향후 금융위원회 정례회의를 통해 결정될 예정입니다..pdf","470528","74e66b5ae3f0d8529c6128cfd75a1d4ebc3eda375fe0eff216931e8b9d29528c"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260526_(보도설명) 「상장사 중대 회계 부정땐...즉각 퇴출조치 내린다」 보도에 대한 설명.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260526_(보도설명) 「상장사 중대 회계 부정땐...즉각 퇴출조치 내린다」 보도에 대한 설명.pdf","260526_(보도설명) 「상장사 중대 회계 부정땐...즉각 퇴출조치 내린다」 보도에 대한 설명.hwp","260526_(보도설명) 「상장사 중대 회계 부정땐...즉각 퇴출조치 내린다」 보도에 대한 설명.pdf","198144","9c36478724a1bf7b6f016dc955383d27622b08c405a5ee0b57483c4715256c2f"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260608_(보도자료) 개정 상법 정착 및 주주가치 제고를 위한 찾아가는 기업공시 설명회 개최.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260608_(보도자료) 개정 상법 정착 및 주주가치 제고를 위한 찾아가는 기업공시 설명회 개최.pdf","260608_(보도자료) 개정 상법 정착 및 주주가치 제고를 위한 찾아가는 기업공시 설명회 개최.hwp","260608_(보도자료) 개정 상법 정착 및 주주가치 제고를 위한 찾아가는 기업공시 설명회 개최.pdf","231936","eca07bb5ad08a9219158bac181bb8c7012f97c38e8e571f1d42f013d3e53ee08"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260623_(보도자료) 자기주식 보유, 처분 공시 강화해 기업가치 제고 뒷받침한다!.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260623_(보도자료) 자기주식 보유, 처분 공시 강화해 기업가치 제고 뒷받침한다!.pdf","260623_(보도자료) 자기주식 보유, 처분 공시 강화해 기업가치 제고 뒷받침한다!.hwp","260623_(보도자료) 자기주식 보유, 처분 공시 강화해 기업가치 제고 뒷받침한다!.pdf","391168","d72bec63e233e922eef78c2e824d3487d3401a28ba6122372dfd4d51fd0b0739"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260626_(보도자료) 25.12월말 기준 금융회사 해외 부동산 대체투자 현황.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260626_(보도자료) 25.12월말 기준 금융회사 해외 부동산 대체투자 현황.pdf","260626_(보도자료) 25.12월말 기준 금융회사 해외 부동산 대체투자 현황.hwp","260626_(보도자료) 25.12월말 기준 금융회사 해외 부동산 대체투자 현황.pdf","227328","e65008dd2edefb9e4960030cf12de8132af6e94c8b8875cbaf06045b7d8d7e16"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260626_(보도자료) 유동화회사의 장기연체채권 1.0조원 새도약기금 매각, 11만명 추심과 연체이자의 고통에서 벗어난다.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260626_(보도자료) 유동화회사의 장기연체채권 1.0조원 새도약기금 매각, 11만명 추심과 연체이자의 고통에서 벗어난다.pdf","260626_(보도자료) 유동화회사의 장기연체채권 1.0조원 새도약기금 매각, 11만명 추심과 연체이자의 고통에서 벗어난다.hwp","260626_(보도자료) 유동화회사의 장기연체채권 1.0조원 새도약기금 매각, 11만명 추심과 연체이자의 고통에서 벗어난다.pdf","365568","ef70374b845de740fdc830125db9864a6935da1900a67cd3144324b791d29a8d"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260626_(보도참고) 26.7월부터 KOFR 기반 거래를 활성화하기 위한 행정지도를 실시합니다.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260626_(보도참고) 26.7월부터 KOFR 기반 거래를 활성화하기 위한 행정지도를 실시합니다.pdf","260626_(보도참고) 26.7월부터 KOFR 기반 거래를 활성화하기 위한 행정지도를 실시합니다.hwp","260626_(보도참고) 26.7월부터 KOFR 기반 거래를 활성화하기 위한 행정지도를 실시합니다.pdf","310784","81d4b88602b5fcbfa6bec764130d41419e060c8f037580e4874cf000d40c0359"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 6.29일부터 중, 저신용 취약차주를 위한 중금리 생활안정대출이 출시됩니다..hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 6.29일부터 중, 저신용 취약차주를 위한 중금리 생활안정대출이 출시됩니다..pdf","260629_(보도자료) 6.29일부터 중, 저신용 취약차주를 위한 중금리 생활안정대출이 출시됩니다..hwp","260629_(보도자료) 6.29일부터 중, 저신용 취약차주를 위한 중금리 생활안정대출이 출시됩니다..pdf","599552","83c012db240bbc133fefd2d01cbb2c6f4a2162031184909ea8b5a96d4c2db013"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 7월 1일부터 은행 신규대출의 금리부담이 완화됩니다.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 7월 1일부터 은행 신규대출의 금리부담이 완화됩니다.pdf","260629_(보도자료) 7월 1일부터 은행 신규대출의 금리부담이 완화됩니다.hwp","260629_(보도자료) 7월 1일부터 은행 신규대출의 금리부담이 완화됩니다.pdf","302592","213e8cb79f8c617c18b15b7b6c7d46e779aa67363c2591a54d042750368e0c2f"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 금감원, 2026년 상반기 은행권 내부통제 워크숍 개최.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 금감원, 2026년 상반기 은행권 내부통제 워크숍 개최.pdf","260629_(보도자료) 금감원, 2026년 상반기 은행권 내부통제 워크숍 개최.hwp","260629_(보도자료) 금감원, 2026년 상반기 은행권 내부통제 워크숍 개최.pdf","306688","b39f4ae07a9941a9ba81f85009b3252e422407c1e034e6dd36b4aeecafda6f82"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 금융감독원, 전자금융사고 대응 역량 및 IT복원력 강화를 위한 「금융IT 리스크 대응회의」 개최.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 금융감독원, 전자금융사고 대응 역량 및 IT복원력 강화를 위한 「금융IT 리스크 대응회의」 개최.pdf","260629_(보도자료) 금융감독원, 전자금융사고 대응 역량 및 IT복원력 강화를 위한 「금융IT 리스크 대응회의」 개최.hwp","260629_(보도자료) 금융감독원, 전자금융사고 대응 역량 및 IT복원력 강화를 위한 「금융IT 리스크 대응회의」 개최.pdf","215552","e8cf235b0b4c97554e5743e651254b8f7b3dbd7fdb9e7869547b57a3b0f34819"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 보험부채 평가기준의 합리성과 신뢰성이 제고되고, IFRS17(23년 시행) 체계하 보험업권도 리스크 관리를 위한 K-ICS 내부모형을 활용할 수 있게 되는 등 보험회사와 리스크관리 역량이 더욱 고도화됩니다..hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 보험부채 평가기준의 합리성과 신뢰성이 제고되고, IFRS17(23년 시행) 체계하 보험업권도 리스크 관리를 위한 K-ICS 내부모형을 활용할 수 있게 되는 등 보험회사와 리스크관리 역량이 더욱 고도화됩니다..pdf","260629_(보도자료) 보험부채 평가기준의 합리성과 신뢰성이 제고되고, IFRS17(23년 시행) 체계하 보험업권도 리스크 관리를 위한 K-ICS 내부모형을 활용할 수 있게 되는 등 보험회사와 리스크관리 역량이 더욱 고도화됩니다..hwp","260629_(보도자료) 보험부채 평가기준의 합리성과 신뢰성이 제고되고, IFRS17(23년 시행) 체계하 보험업권도 리스크 관리를 위한 K-ICS 내부모형을 활용할 수 있게 되는 등 보험회사와 리스크관리 역량이 더욱 고도화됩니다..pdf","426496","5910daf496b419fc40582df73ba58c30f394ef62f464a4ff2eefaba497d3ba6d"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 보험상품 대리청구인 지정 제도를 개선하여 소비자의 보험금 청구권을 지켜드리겠습니다.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\260629_(보도자료) 보험상품 대리청구인 지정 제도를 개선하여 소비자의 보험금 청구권을 지켜드리겠습니다.pdf","260629_(보도자료) 보험상품 대리청구인 지정 제도를 개선하여 소비자의 보험금 청구권을 지켜드리겠습니다.hwp","260629_(보도자료) 보험상품 대리청구인 지정 제도를 개선하여 소비자의 보험금 청구권을 지켜드리겠습니다.pdf","2944000","6b1908fc0fc2c58ce456b9095df5a86eb9c39e1cde0ef479bf23c7aa01aecd33"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\「내부회계관리제도 평가 및 보고 가이드라인」_일부 개정(241223)_Clean ver..hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\「내부회계관리제도 평가 및 보고 가이드라인」_일부 개정(241223)_Clean ver..pdf","「내부회계관리제도 평가 및 보고 가이드라인」_일부 개정(241223)_Clean ver..hwp","「내부회계관리제도 평가 및 보고 가이드라인」_일부 개정(241223)_Clean ver..pdf","448512","434d76604ddb25633c378d47b115b5f7ec392e1074c4c44eeb64138e0479945e"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금소법 안내 자료_게시용_.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금소법 안내 자료_게시용_.pdf","금소법 안내 자료_게시용_.hwp","금소법 안내 자료_게시용_.pdf","370688","9cee38b2e5a35af9ebb67a91632b75e594cd5f0b20772ca54e5d62aa9603754d"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금융분야 가명익명처리 안내서_.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금융분야 가명익명처리 안내서_.pdf","금융분야 가명익명처리 안내서_.hwp","금융분야 가명익명처리 안내서_.pdf","1257984","f7014da48a9f1d031c3e58b97d5200c7f850265c077143c967ee11bcb4eeaf70"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금융상품판매대리중개업자(대출성 상품) 등록 심사 매뉴얼_(26.5월개정)_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금융상품판매대리중개업자(대출성 상품) 등록 심사 매뉴얼_(26.5월개정)_F.pdf","금융상품판매대리중개업자(대출성 상품) 등록 심사 매뉴얼_(26.5월개정)_F.hwp","금융상품판매대리중개업자(대출성 상품) 등록 심사 매뉴얼_(26.5월개정)_F.pdf","107520","d3e78c9e4a2ac53dcaf8eb456512e2ff60d1f760f6aa15d9e61bfcad110e1062"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금융상품판매대리중개업자(대출성 상품) 등록 심사 매뉴얼_F.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금융상품판매대리중개업자(대출성 상품) 등록 심사 매뉴얼_F.pdf","금융상품판매대리중개업자(대출성 상품) 등록 심사 매뉴얼_F.hwp","금융상품판매대리중개업자(대출성 상품) 등록 심사 매뉴얼_F.pdf","166400","7dc935c59b792496979f175fb361d4ec8f238dd6a41cab28ebebb57bae770738"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금융소비자보호법 시행으로 달라지는 금융생활_.jpg","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\금융소비자보호법 시행으로 달라지는 금융생활_.pdf","금융소비자보호법 시행으로 달라지는 금융생활_.jpg","금융소비자보호법 시행으로 달라지는 금융생활_.pdf","3544613","290715a59315bd56e8e02d9943d2fd5f8f831045c21cb8adf8ead0789f4d6e6b"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\내부회계관리제도 평가·보고 기준 및 가이드라인 (2단 대비표)_일부개정(241223)_Clean ver..hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\내부회계관리제도 평가·보고 기준 및 가이드라인 (2단 대비표)_일부개정(241223)_Clean ver..pdf","내부회계관리제도 평가·보고 기준 및 가이드라인 (2단 대비표)_일부개정(241223)_Clean ver..hwp","내부회계관리제도 평가·보고 기준 및 가이드라인 (2단 대비표)_일부개정(241223)_Clean ver..pdf","473600","fe8a668b5633adf41a17b3448944b5abe4b2503363bda033295b7370e83199fb"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\대출모집인 등록 심사 매뉴얼_배포용_FN_.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\대출모집인 등록 심사 매뉴얼_배포용_FN_.pdf","대출모집인 등록 심사 매뉴얼_배포용_FN_.hwp","대출모집인 등록 심사 매뉴얼_배포용_FN_.pdf","138752","d058fe8ddab838234bde0f0f265cce4782ff074a57dca53d7a99ba9d096725dd"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\독립금융상품자문업 등록 심사 매뉴얼_배포용_.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\독립금융상품자문업 등록 심사 매뉴얼_배포용_.pdf","독립금융상품자문업 등록 심사 매뉴얼_배포용_.hwp","독립금융상품자문업 등록 심사 매뉴얼_배포용_.pdf","192512","2b6e817ec7673a1c05e09230742868e3e9876290287bdeeae84a5e6fa275ac3e"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\반사회적 불법대부계약 무효화 소송 안내문 및 신청서식_FF.hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\반사회적 불법대부계약 무효화 소송 안내문 및 신청서식_FF.pdf","반사회적 불법대부계약 무효화 소송 안내문 및 신청서식_FF.hwp","반사회적 불법대부계약 무효화 소송 안내문 및 신청서식_FF.pdf","91648","91f5eab4f4cbb03a3e020ea51b6d8b366b36053740b20b1be8cbe23bb3d8f383"
"same_title_different_format","금융감독원","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\보험회사 K-ICS 내부모형 승인제도 매뉴얼(게시용).hwp","C:\Users\sosoj\Documents\PNU-ChatBot\src\data\금융감독원\보험회사 K-ICS 내부모형 승인제도 매뉴얼(게시용).pdf","보험회사 K-ICS 내부모형 승인제도 매뉴얼(게시용).hwp","보험회사 K-ICS 내부모형 승인제도 매뉴얼(게시용).pdf","431104","28440d4e286200be916adf77e1367943d2937466a39778b8697a9347a705febf"
